datadir/20230313_012627/report.txt,100,100,1,1,0.00072461704257875681
datadir/20230313_012637/report.txt,100,100,1,1,0.00044837643508799374
datadir/20230313_012651/report.txt,100,100,1,1,0.00067257921909913421
datadir/20230313_012701/report.txt,100,100,1,1,0.00583335943520069122
datadir/20230313_012718/report.txt,100,100,1,1,0.00031879893504083157
datadir/20230313_012728/report.txt,100,100,1,1,0.00055189541308209300
datadir/20230313_012738/report.txt,100,100,1,1,0.00013525487156584859
datadir/20230313_012753/report.txt,100,100,1,1,0.01123742014169692993
datadir/20230313_012803/report.txt,100,100,1,1,0.00033503441954962909
datadir/20230313_012815/report.txt,100,100,1,1,0.00038132377085275948
datadir/20230313_012824/report.txt,100,100,1,1,0.00834843888878822327
datadir/20230313_012836/report.txt,100,100,1,1,0.00063906988361850381
datadir/20230313_012845/report.txt,100,100,1,1,0.00056767021305859089
datadir/20230313_012856/report.txt,100,100,1,1,0.00075403210939839482
datadir/20230313_012906/report.txt,100,100,1,1,0.00164508412126451731
datadir/20230313_012922/report.txt,100,100,1,1,0.00106073543429374695
datadir/20230313_012932/report.txt,100,100,1,1,0.00061564112547785044
datadir/20230313_012947/report.txt,100,100,1,1,0.00044689764035865664
datadir/20230313_012958/report.txt,100,100,1,1,0.02510324865579605103
datadir/20230313_013008/report.txt,100,100,1,1,0.04780387878417968750
datadir/20230313_013017/report.txt,100,100,1,1,0.00050831068074330688
datadir/20230313_013026/report.txt,100,100,1,1,0.00079528428614139557
datadir/20230313_013036/report.txt,100,100,1,1,0.02071322686970233917
datadir/20230313_013047/report.txt,100,100,1,1,0.01780436746776103973
datadir/20230313_013057/report.txt,100,100,1,1,0.00110895454417914152
datadir/20230313_013107/report.txt,100,100,1,1,0.00049628148553892970
datadir/20230313_013116/report.txt,100,100,1,1,0.00018264315440319479
datadir/20230313_013131/report.txt,100,100,1,1,0.00043877738062292337
datadir/20230313_013141/report.txt,100,100,1,1,0.00070409156614914536
datadir/20230313_013152/report.txt,100,100,1,1,0.01476551499217748642
datadir/20230313_013202/report.txt,100,100,1,1,0.00043665480916388333
datadir/20230313_013211/report.txt,100,100,1,1,0.00636519491672515869
datadir/20230313_013221/report.txt,100,100,1,1,0.00050796946743503213
datadir/20230313_013230/report.txt,100,100,1,1,0.00085951946675777435
datadir/20230313_013241/report.txt,100,100,1,1,0.00084499659715220332
datadir/20230313_013251/report.txt,100,100,1,1,0.00027629247051663697
datadir/20230313_013301/report.txt,100,100,1,1,0.00068890553666278720
datadir/20230313_013310/report.txt,100,100,1,1,0.00013983274402562529
datadir/20230313_013326/report.txt,100,100,1,1,0.00037735261139459908
datadir/20230313_013335/report.txt,100,100,1,1,0.00049048237269744277
datadir/20230313_013345/report.txt,100,100,1,1,0.00056269427295774221
datadir/20230313_013354/report.txt,100,100,1,1,0.00045496740494854748
datadir/20230313_013407/report.txt,100,100,1,1,0.01673324592411518097
datadir/20230313_013418/report.txt,100,100,1,1,0.00057119893608614802
datadir/20230313_013430/report.txt,100,100,1,1,0.00042157934512943029
datadir/20230313_013443/report.txt,100,100,1,1,0.00070703314850106835
datadir/20230313_013455/report.txt,100,100,1,1,0.00030788854928687215
datadir/20230313_013507/report.txt,100,100,1,1,0.00056633667554706335
datadir/20230313_013523/report.txt,100,100,1,1,0.00041380961192771792
datadir/20230313_013532/report.txt,100,100,1,1,0.00052727590082213283
datadir/20230313_013541/report.txt,100,100,1,1,0.00054232828551903367
datadir/20230313_013551/report.txt,100,100,1,1,0.00104044575709849596
datadir/20230313_013605/report.txt,100,100,1,1,0.00020334980217739940
datadir/20230313_013615/report.txt,100,100,1,1,0.00024033529916778207
datadir/20230313_013627/report.txt,100,100,1,1,0.00171192479319870472
datadir/20230313_013637/report.txt,100,100,1,1,0.00168934802059084177
datadir/20230313_013650/report.txt,100,100,1,1,0.00021995455608703196
datadir/20230313_013659/report.txt,100,100,1,1,0.00049878057325258851
datadir/20230313_013711/report.txt,100,100,1,1,0.00181945716030895710
datadir/20230313_013722/report.txt,100,100,1,1,0.00053977116476744413
datadir/20230313_013731/report.txt,100,100,1,1,0.00068253336939960718
datadir/20230313_013740/report.txt,100,100,1,1,0.00034623971441760659
datadir/20230313_013750/report.txt,100,100,1,1,0.00030810720636509359
datadir/20230313_013759/report.txt,100,100,1,1,0.00031249484163708985
datadir/20230313_013811/report.txt,100,100,1,1,0.04432394355535507202
datadir/20230313_013820/report.txt,100,100,1,1,0.00045558690908364952
datadir/20230313_013829/report.txt,100,100,1,1,0.00043280451791360974
datadir/20230313_013840/report.txt,100,100,1,1,0.01051873341202735901
datadir/20230313_013855/report.txt,100,100,1,1,0.04907804355025291443
datadir/20230313_013906/report.txt,100,100,1,1,0.00060424488037824631
datadir/20230313_013918/report.txt,100,100,1,1,0.00594675587490200996
datadir/20230313_013928/report.txt,100,100,1,1,0.11979594826698303223
datadir/20230313_013938/report.txt,100,100,1,1,0.00601175427436828613
datadir/20230313_013948/report.txt,100,100,1,1,0.00066038296790793538
datadir/20230313_013958/report.txt,100,100,1,1,0.00022134478786028922
datadir/20230313_014010/report.txt,100,100,1,1,0.00082512066001072526
datadir/20230313_014022/report.txt,100,100,1,1,0.00042991817463189363
datadir/20230313_014032/report.txt,100,100,1,1,0.00080912525299936533
datadir/20230313_014041/report.txt,100,100,1,1,0.03429982438683509827
datadir/20230313_014050/report.txt,100,100,1,1,0.00063929019961506128
datadir/20230313_014100/report.txt,100,100,1,1,0.00016781956946942955
datadir/20230313_014110/report.txt,100,100,1,1,0.00052998366300016642
datadir/20230313_014125/report.txt,100,100,1,1,0.00036048472975380719
datadir/20230313_014137/report.txt,100,100,1,1,0.00055839511333033442
datadir/20230313_014147/report.txt,100,100,1,1,0.00084173033246770501
datadir/20230313_014200/report.txt,100,100,1,1,0.00010905990347964689
datadir/20230313_014211/report.txt,100,100,1,1,0.00048637279542163014
datadir/20230313_014220/report.txt,100,100,1,1,0.00042317173210904002
datadir/20230313_014230/report.txt,100,100,1,1,0.00021440366981551051
datadir/20230313_014242/report.txt,100,100,1,1,0.01263168454170227051
datadir/20230313_014252/report.txt,100,100,1,1,0.00030445045558735728
datadir/20230313_014302/report.txt,100,100,1,1,0.00068447977537289262
datadir/20230313_014315/report.txt,100,100,1,1,0.00024759783991612494
datadir/20230313_014329/report.txt,100,100,1,1,0.00021374238713178784
datadir/20230313_014339/report.txt,100,100,1,1,0.00057946232846006751
datadir/20230313_014348/report.txt,100,100,1,1,0.00042116557597182691
datadir/20230313_014401/report.txt,100,100,1,1,0.48535549640655517578
datadir/20230313_014410/report.txt,100,100,1,1,0.00143904227297753096
datadir/20230313_014422/report.txt,100,100,1,1,0.00040114679723046720
datadir/20230313_014432/report.txt,100,100,1,1,0.02012894861400127411
datadir/20230313_014441/report.txt,100,100,1,1,0.00125640712212771177
datadir/20230313_014450/report.txt,100,100,1,1,0.00043534740689210594
datadir/20230313_014501/report.txt,100,100,1,1,0.03130867332220077515
datadir/20230313_014510/report.txt,100,100,1,1,0.00017729867249727249
datadir/20230313_014526/report.txt,100,100,1,1,0.01661199517548084259
datadir/20230313_014537/report.txt,100,100,1,1,0.00040246403659693897
datadir/20230313_014547/report.txt,100,100,1,1,0.00014346669195219874
datadir/20230313_014557/report.txt,100,100,1,1,0.00060938613023608923
datadir/20230313_014613/report.txt,100,100,1,1,0.04063793644309043884
datadir/20230313_014623/report.txt,100,100,1,1,0.00048026954755187035
datadir/20230313_014633/report.txt,100,100,1,1,0.00014159236161503941
datadir/20230313_014645/report.txt,100,100,1,1,0.00058503099717199802
datadir/20230313_014655/report.txt,100,100,1,1,0.00253915367648005486
datadir/20230313_014706/report.txt,100,100,1,1,0.00051383202662691474
datadir/20230313_014719/report.txt,100,100,1,1,0.00017926812870427966
datadir/20230313_014729/report.txt,100,100,1,1,0.00054515566444024444
datadir/20230313_014740/report.txt,100,100,1,1,0.00048240477917715907
datadir/20230313_014755/report.txt,100,100,1,1,0.00073581055039539933
datadir/20230313_014804/report.txt,100,100,1,1,0.00017061101971194148
datadir/20230313_014815/report.txt,100,100,1,1,0.00658558914437890053
datadir/20230313_014825/report.txt,100,100,1,1,0.00080531241837888956
datadir/20230313_014835/report.txt,100,100,1,1,0.01748263090848922729
datadir/20230313_014845/report.txt,100,100,1,1,0.00063803110970184207
datadir/20230313_014854/report.txt,100,100,1,1,0.02803401835262775421
datadir/20230313_014904/report.txt,100,100,1,1,0.02683076076209545135
datadir/20230313_014916/report.txt,100,100,1,1,0.00981900189071893692
datadir/20230313_014926/report.txt,100,100,1,1,0.00558894313871860504
datadir/20230313_014935/report.txt,100,100,1,1,0.00126580323558300734
datadir/20230313_014946/report.txt,100,100,1,1,0.00037231229362078011
datadir/20230313_014955/report.txt,100,100,1,1,0.00033206713851541281
datadir/20230313_015005/report.txt,100,100,1,1,0.00049209070857614279
datadir/20230313_015017/report.txt,100,100,1,1,0.00041688632336445153
datadir/20230313_015027/report.txt,100,100,1,1,0.00064850924536585808
datadir/20230313_015039/report.txt,100,100,1,1,0.00045124915777705610
datadir/20230313_015049/report.txt,100,100,1,1,0.00029348320094868541
datadir/20230313_015102/report.txt,100,100,1,1,0.02183729410171508789
datadir/20230313_015111/report.txt,100,100,1,1,0.00046952452976256609
datadir/20230313_015121/report.txt,100,100,1,1,0.00086061150068417192
datadir/20230313_015132/report.txt,100,100,1,1,0.00028335821116343141
datadir/20230313_015144/report.txt,100,100,1,1,0.02694863267242908478
datadir/20230313_015155/report.txt,100,100,1,1,0.02241278998553752899
datadir/20230313_015204/report.txt,100,100,1,1,0.01733749173581600189
datadir/20230313_015217/report.txt,100,100,1,1,0.01082129124552011490
datadir/20230313_015226/report.txt,100,100,1,1,0.00045542579027824104
datadir/20230313_015236/report.txt,100,100,1,1,0.03291347250342369080
datadir/20230313_015248/report.txt,100,100,1,1,0.01947533339262008667
datadir/20230313_015258/report.txt,100,100,1,1,0.00029948944575153291
datadir/20230313_015308/report.txt,100,100,1,1,0.00046325323637574911
datadir/20230313_015317/report.txt,100,100,1,1,0.00054657540749758482
datadir/20230313_015331/report.txt,100,100,1,1,0.00019648576562758535
datadir/20230313_015341/report.txt,100,100,1,1,0.00012810797488782555
datadir/20230313_015350/report.txt,100,100,1,1,0.01782392337918281555
datadir/20230313_015359/report.txt,100,100,1,1,0.00038854067679494619
datadir/20230313_015408/report.txt,100,100,1,1,0.00008521918789483607
datadir/20230313_015421/report.txt,100,100,1,1,0.00039432747871614993
datadir/20230313_015431/report.txt,100,100,1,1,0.00028587749693542719
datadir/20230313_015442/report.txt,100,100,1,1,0.00012256261834409088
datadir/20230313_015453/report.txt,100,100,1,1,0.00044675965909846127
datadir/20230313_015502/report.txt,100,100,1,1,0.01150133833289146423
datadir/20230313_015512/report.txt,100,100,1,1,0.00045217663864605129
datadir/20230313_015522/report.txt,100,100,1,1,0.00049437128473073244
datadir/20230313_015533/report.txt,100,100,1,1,0.00058888661442324519
datadir/20230313_015542/report.txt,100,100,1,1,0.00046546579687856138
datadir/20230313_015555/report.txt,100,100,1,1,0.00032006634864956141
datadir/20230313_015604/report.txt,100,100,1,1,0.00060265581123530865
datadir/20230313_015613/report.txt,100,100,1,1,0.00034303218126296997
datadir/20230313_015622/report.txt,100,100,1,1,0.00027351480093784630
datadir/20230313_015634/report.txt,100,100,1,1,0.00060521834529936314
datadir/20230313_015643/report.txt,100,100,1,1,0.00031533895526081324
datadir/20230313_015652/report.txt,100,100,1,1,0.00071363250026479363
datadir/20230313_015701/report.txt,100,100,1,1,0.00569958519190549850
datadir/20230313_015714/report.txt,100,100,1,1,0.00980201549828052521
datadir/20230313_015728/report.txt,100,100,1,1,0.00080262124538421631
datadir/20230313_015738/report.txt,100,100,1,1,0.00054076075321063399
datadir/20230313_015751/report.txt,100,100,1,1,0.02138593606650829315
datadir/20230313_015803/report.txt,100,100,1,1,0.02148460410535335541
datadir/20230313_015812/report.txt,100,100,1,1,0.00035438511986285448
datadir/20230313_015822/report.txt,100,100,1,1,0.00034640004741959274
datadir/20230313_015831/report.txt,100,100,1,1,0.03010670095682144165
datadir/20230313_015841/report.txt,100,100,1,1,0.00053082086378708482
datadir/20230313_015850/report.txt,100,100,1,1,0.01588575728237628937
datadir/20230313_015901/report.txt,100,100,1,1,0.00072351412381976843
datadir/20230313_015912/report.txt,100,100,1,1,0.00071527046384289861
datadir/20230313_015922/report.txt,100,100,1,1,0.00055946293286979198
datadir/20230313_015936/report.txt,100,100,1,1,0.00059163488913327456
datadir/20230313_015947/report.txt,100,100,1,1,0.00608504237607121468
datadir/20230313_015957/report.txt,100,100,1,1,0.02368139475584030151
datadir/20230313_020011/report.txt,100,100,1,1,0.00016949686687439680
datadir/20230313_020021/report.txt,100,100,1,1,0.00048655431601218879
datadir/20230313_020030/report.txt,100,100,1,1,0.00049954053247347474
datadir/20230313_020041/report.txt,100,100,1,1,0.00049681408563628793
datadir/20230313_020052/report.txt,100,100,1,1,0.00031530178966931999
datadir/20230313_020101/report.txt,100,100,1,1,0.02061042189598083496
datadir/20230313_020112/report.txt,100,100,1,1,0.00027785392012447119
datadir/20230313_020122/report.txt,100,100,1,1,0.00047049912973307073
datadir/20230313_020133/report.txt,100,100,1,1,0.00057044724235311151
datadir/20230313_020142/report.txt,100,100,1,1,0.00025703955907374620
datadir/20230313_020152/report.txt,100,100,1,1,0.00052465306362137198
datadir/20230313_020203/report.txt,100,100,1,1,0.02538715675473213196
datadir/20230313_020213/report.txt,100,100,1,1,0.00134080322459340096
datadir/20230313_020222/report.txt,100,100,1,1,0.00029539159731939435
datadir/20230313_020233/report.txt,100,100,1,1,0.00053045194363221526
datadir/20230313_020247/report.txt,100,100,1,1,0.00029935484053567052
datadir/20230313_020257/report.txt,100,100,1,1,0.00046248911530710757
datadir/20230313_020306/report.txt,100,100,1,1,0.00038896518526598811
datadir/20230313_020316/report.txt,100,100,1,1,0.00018907929188571870
datadir/20230313_020331/report.txt,100,100,1,1,0.00031824180041439831
datadir/20230313_020345/report.txt,100,100,1,1,0.00046408222988247871
datadir/20230313_020354/report.txt,100,100,1,1,0.00945184752345085144
datadir/20230313_020404/report.txt,100,100,1,1,0.00070290715666487813
datadir/20230313_020413/report.txt,100,100,1,1,0.00034350017085671425
datadir/20230313_020427/report.txt,100,100,1,1,0.00252135610207915306
datadir/20230313_020436/report.txt,100,100,1,1,0.04224990308284759521
datadir/20230313_020449/report.txt,100,100,1,1,0.00209489371627569199
datadir/20230313_020502/report.txt,100,100,1,1,0.00729695567861199379
datadir/20230313_020514/report.txt,100,100,1,1,0.00013120364747010171
datadir/20230313_020528/report.txt,100,100,1,1,0.00248063821345567703
datadir/20230313_020540/report.txt,100,100,1,1,0.00033566917409189045
datadir/20230313_020554/report.txt,100,100,1,1,0.01540099643170833588
datadir/20230313_020610/report.txt,100,100,1,1,0.00061479711439460516
datadir/20230313_020620/report.txt,100,100,1,1,0.00042892500641755760
datadir/20230313_020631/report.txt,100,100,1,1,0.00036435405490919948
datadir/20230313_020642/report.txt,100,100,1,1,0.00066616345429793000
datadir/20230313_020654/report.txt,100,100,1,1,0.00066334492294117808
datadir/20230313_020709/report.txt,100,100,1,1,0.01482411846518516541
datadir/20230313_020719/report.txt,100,100,1,1,0.00046972950804047287
datadir/20230313_020729/report.txt,100,100,1,1,0.00326722417958080769
datadir/20230313_020738/report.txt,100,100,1,1,0.00027541982126422226
datadir/20230313_020749/report.txt,100,100,1,1,0.00034693299676291645
datadir/20230313_020759/report.txt,100,100,1,1,0.00448737759143114090
datadir/20230313_020809/report.txt,100,100,1,1,0.00021130341337993741
datadir/20230313_020821/report.txt,100,100,1,1,0.00051624682964757085
datadir/20230313_020835/report.txt,100,100,1,1,0.00019634203636087477
datadir/20230313_020845/report.txt,100,100,1,1,0.00070946192136034369
datadir/20230313_020854/report.txt,100,100,1,1,0.00046519748866558075
datadir/20230313_020906/report.txt,100,100,1,1,0.00262065534479916096
datadir/20230313_020915/report.txt,100,100,1,1,0.01906068623065948486
datadir/20230313_020924/report.txt,100,100,1,1,0.00047766108764335513
datadir/20230313_020935/report.txt,100,100,1,1,0.00063361867796629667
datadir/20230313_020945/report.txt,100,100,1,1,0.01130816712975502014
datadir/20230313_020954/report.txt,100,100,1,1,0.00042583898175507784
datadir/20230313_021009/report.txt,100,100,1,1,0.00037997399340383708
datadir/20230313_021019/report.txt,100,100,1,1,0.00061299320077523589
datadir/20230313_021030/report.txt,100,100,1,1,0.00892922654747962952
datadir/20230313_021046/report.txt,100,100,1,1,0.00021643763466272503
datadir/20230313_021057/report.txt,100,100,1,1,0.00031514652073383331
datadir/20230313_021107/report.txt,100,100,1,1,0.00036268672556616366
datadir/20230313_021120/report.txt,100,100,1,1,0.00061915552942082286
datadir/20230313_021132/report.txt,100,100,1,1,0.00241177086718380451
datadir/20230313_021141/report.txt,100,100,1,1,0.01565666310489177704
datadir/20230313_021153/report.txt,100,100,1,1,0.00063849153229966760
datadir/20230313_021204/report.txt,100,100,1,1,0.03474565222859382629
datadir/20230313_021217/report.txt,100,100,1,1,0.00022423152404371649
datadir/20230313_021231/report.txt,100,100,1,1,0.00024077597481664270
datadir/20230313_021241/report.txt,100,100,1,1,0.00042391355964355171
datadir/20230313_021253/report.txt,100,100,1,1,0.00068307551555335522
datadir/20230313_021303/report.txt,100,100,1,1,0.00036501849535852671
datadir/20230313_021313/report.txt,100,100,1,1,0.00062233902281150222
datadir/20230313_021325/report.txt,100,100,1,1,0.00064881471917033195
datadir/20230313_021341/report.txt,100,100,1,1,0.02366887778043746948
datadir/20230313_021351/report.txt,100,100,1,1,0.00025218690279871225
datadir/20230313_021404/report.txt,100,100,1,1,0.00026704426272772253
datadir/20230313_021415/report.txt,100,100,1,1,0.00009736311767483130
datadir/20230313_021424/report.txt,100,100,1,1,0.00043767996248789132
datadir/20230313_021434/report.txt,100,100,1,1,0.00870896037667989731
datadir/20230313_021443/report.txt,100,100,1,1,0.00054647913202643394
datadir/20230313_021458/report.txt,100,100,1,1,0.00035821375786326826
datadir/20230313_021508/report.txt,100,100,1,1,0.02288154326379299164
datadir/20230313_021519/report.txt,100,100,1,1,0.00064090226078405976
datadir/20230313_021529/report.txt,100,100,1,1,0.04494805634021759033
datadir/20230313_021538/report.txt,100,100,1,1,0.00072052120231091976
datadir/20230313_021551/report.txt,100,100,1,1,0.01057038549333810806
datadir/20230313_021603/report.txt,100,100,1,1,0.00060576887335628271
datadir/20230313_021618/report.txt,100,100,1,1,0.01056232210248708725
datadir/20230313_021631/report.txt,100,100,1,1,0.00036946253385394812
datadir/20230313_021641/report.txt,100,100,1,1,0.00018966510833706707
datadir/20230313_021650/report.txt,100,100,1,1,0.04484814032912254333
datadir/20230313_021702/report.txt,100,100,1,1,0.00070780422538518906
datadir/20230313_021717/report.txt,100,100,1,1,0.00546265905722975731
